accountcode,accountname,parent_acc,sectionid,bank,account_tax_id,acc_level,lineage
12167,Substandard Loans - Related Party<=1 year - Shareholders-USD-BB,12000,10,,0,0,0
12168,Substandard Loans - Related Party<=1 year - Shareholders-EUR,12000,10,,0,0,0
12169,Substandard Loans - Related Party<=1 year - Shareholders-EURO-BB,12000,10,,0,0,0
12170,Substandard Loans - Related Party<=1 year - Shareholders-THB,12000,10,,0,0,0
12171,Substandard Loans - Related Party<=1 year - Shareholders-THB-BB,12000,10,,0,0,0
12172,Substandard Loans - Related Party<=1 year - Managers,12000,10,,0,0,0
12173,Substandard Loans - Related Party<=1 year - Managers-KHR-BB,12000,10,,0,0,0
12174,Substandard Loans - Related Party<=1 year - Managers,12000,10,,0,0,0
12175,Substandard Loans - Related Party<=1 year - Managers-USD-BB,12000,10,,0,0,0
12176,Substandard Loans - Related Party<=1 year - Managers,12000,10,,0,0,0
12177,Substandard Loans - Related Party<=1 year - Managers-EURO-BB,12000,10,,0,0,0
12178,Substandard Loans - Related Party<=1 year - Managers,12000,10,,0,0,0
12179,Substandard Loans - Related Party<=1 year - Managers-THB-BB,12000,10,,0,0,0
12180,Substandard Loans - Related Party<=1 year - Employees,12000,10,,0,0,0
12181,Substandard Loans - Related Party<=1 year - Employees-KHR-BB,12000,10,,0,0,0
12182,Substandard Loans - Related Party<=1 year - Employees,12000,10,,0,0,0
12183,Substandard Loans - Related Party<=1 year - Employees-USD,12000,10,,0,0,0
12184,Substandard Loans - Related Party<=1 year - Employees-USD-BB,12000,10,,0,0,0
12185,Substandard Loans - Related Party<=1 year - Employees-USD-BB,12000,10,,0,0,0
12186,Substandard Loans - Related Party<=1 year - Employees,12000,10,,0,0,0
12187,Substandard Loans - Related Party<=1 year - Employees-EURO-BB,12000,10,,0,0,0
12188,Substandard Loans - Related Party<=1 year - Employees,12000,10,,0,0,0
12189,Substandard Loans - Related Party<=1 year - Employees-THB,12000,10,,0,0,0
12190,Substandard Loans - Related Party<=1 year - Employees-THB-BB,12000,10,,0,0,0
12191,Substandard Loans - Related Party<=1 year - Employees-THB-BB,12000,10,,0,0,0
12192,Substandard Loans - Related Party<=1 year - External Auditors,12000,10,,0,0,0
12193,Substandard Loans - Related Party<=1 year - External Auditors-KHR-BB,12000,10,,0,0,0
12194,Substandard Loans - Related Party<=1 year - External Auditors,12000,10,,0,0,0
12195,Substandard Loans - Related Party<=1 year - External Auditors-USD-BB,12000,10,,0,0,0
12196,Substandard Loans - Related Party<=1 year - External Auditors,12000,10,,0,0,0
12197,Substandard Loans - Related Party<=1 year - External Auditors-EURO-BB,12000,10,,0,0,0
12198,Substandard Loans - Related Party<=1 year - External Auditors,12000,10,,0,0,0
12199,Substandard Loans - Related Party<=1 year - External Auditors-THB-BB,12000,10,,0,0,0
12200,Substandard Loans - Groups>1 year,12000,10,,0,0,0
12201,Substandard Loans - Groups>1 year-KHR-BB,12000,10,,0,0,0
12202,Substandard Loans - Groups>1 year,12000,10,,0,0,0
12203,Substandard Loans - Groups>1 year-USD-BB,12000,10,,0,0,0
12204,Substandard Loans - Groups>1 year,12000,10,,0,0,0
12205,Substandard Loans - Groups>1 year-EURO-BB,12000,10,,0,0,0
12206,Substandard Loans - Groups>1 year,12000,10,,0,0,0
12207,Substandard Loans - Groups>1 year-THB-BB,12000,10,,0,0,0
12208,Substandard Loans - Individuals>1 year,12000,10,,0,0,0
12209,Substandard Loans - Individuals>1 year-KHR-BB,12000,10,,0,0,0
12210,Substandard Loans - Individuals>1 year-USD,12000,10,,0,0,0
12211,Substandard Loans - Women Loan>1 year-USD,12000,10,,0,0,0
12212,Substandard Loans - Education Loan>1 year-USD,12000,10,,0,0,0
12213,Substandard Loans - Motorcycle Loan >1Year-USD,12000,10,,0,0,0
12214,Substandard Loans - Mobile Phone Loan >1Year-USD,12000,10,,0,0,0
12215,Substandard Loans - Electronices Loan >1Year-USD,12000,10,,0,0,0
12216,Substandard Loans - Furnitures Loan >1Year-USD,12000,10,,0,0,0
12217,Substandard Loans - Home Appliance Loan >1Year-USD,12000,10,,0,0,0
12218,Substandard Loans - Personal Loan >1Year-USD,12000,10,,0,0,0
12219,Substandard Loans - Quick Loan >1Year-USD,12000,10,,0,0,0
12220,Substandard Loans - Individuals>1 year-USD-BB,12000,10,,0,0,0
12221,Substandard Loans - Women Loan>1 year-USD-BB,12000,10,,0,0,0
12222,Substandard Loans - Education Loan>1 year-USD-BB,12000,10,,0,0,0
12223,Substandard Loans - Motorcycle Loan >1Year-USD-BB,12000,10,,0,0,0
12224,Substandard Loans - Mobile Phone Loan >1Year-USD-BB,12000,10,,0,0,0
12225,Substandard Loans - Electronices Loan >1Year-USD-BB,12000,10,,0,0,0
12226,Substandard Loans - Furnitures Loan >1Year-USD-BB,12000,10,,0,0,0
12227,Substandard Loans - Home Appliance Loan >1Year-USD-BB,12000,10,,0,0,0
12228,Substandard Loans - Personal Loan >1Year-USD-BB,12000,10,,0,0,0
12229,Substandard Loans - Quick Loan >1Year-USD-BB,12000,10,,0,0,0
12230,Substandard Loans - Individuals>1 year,12000,10,,0,0,0
12231,Substandard Loans - Individuals>1 year-EURO-BB,12000,10,,0,0,0
12232,Substandard Loans - Individuals>1 year-THB,12000,10,,0,0,0
12233,Substandard Loans - Women Loan>1 year-THB,12000,10,,0,0,0
12234,Substandard Loans - Motorcycle Loan >1Year-THB,12000,10,,0,0,0
12235,Substandard Loans - Mobile Phone Loan >1Year-THB,12000,10,,0,0,0
12236,Substandard Loans - Electronices Loan >1Year-THB,12000,10,,0,0,0
12237,Substandard Loans - Furnitures Loan >1Year-THB,12000,10,,0,0,0
12238,Substandard Loans - Home Appliance Loan >1Year-THB,12000,10,,0,0,0
12239,Substandard Loans - Personal Loan >1Year-THB,12000,10,,0,0,0
12240,Substandard Loans - Quick Loan >1Year-THB,12000,10,,0,0,0
12241,Substandard Loans - Education Loan>1 year-THB,12000,10,,0,0,0
12242,Substandard Loans - Individuals>1 year-THB-BB,12000,10,,0,0,0
12243,Substandard Loans - Women Loan>1 year-THB-BB,12000,10,,0,0,0
12244,Substandard Loans - Motorcycle Loan >1Year-THB-BB,12000,10,,0,0,0
12245,Substandard Loans - Mobile Phone Loan >1Year-THB-BB,12000,10,,0,0,0
12246,Substandard Loans - Electronices Loan >1Year-THB-BB,12000,10,,0,0,0
12247,Substandard Loans - Furnitures Loan >1Year-THB-BB,12000,10,,0,0,0
12248,Substandard Loans - Home Appliance Loan >1Year-THB-BB,12000,10,,0,0,0
12249,Substandard Loans - Personal Loan >1Year-THB-BB,12000,10,,0,0,0
12250,Substandard Loans - Quick Loan >1Year-THB-BB,12000,10,,0,0,0
12251,Substandard Loans - Education Loan>1 year-THB-BB,12000,10,,0,0,0
12252,Substandard Loans - Enterprises>1 year,12000,10,,0,0,0
12253,Substandard Loans - Enterprises>1 year-KHR-BB,12000,10,,0,0,0
12254,Substandard Loans - Enterprises>1 year,12000,10,,0,0,0
12255,Substandard Loans - Enterprises>1 year-USD-BB,12000,10,,0,0,0
12256,Substandard Loans - Enterprises>1 year,12000,10,,0,0,0
12257,Substandard Loans - Enterprises>1 year-EURO-BB,12000,10,,0,0,0
12258,Substandard Loans - Enterprises>1 year,12000,10,,0,0,0
12259,Substandard Loans - Enterprises>1 year-THB-BB,12000,10,,0,0,0
12260,Substandard Loans - Others>1 year,12000,10,,0,0,0
12261,Substandard Loans - Others>1 year-KHR-BB,12000,10,,0,0,0
12262,Substandard Loans - Others>1 year,12000,10,,0,0,0
12263,Substandard Loans - Others>1 year-USD-BB,12000,10,,0,0,0
12264,Substandard Loans - Others>1 year,12000,10,,0,0,0
12265,Substandard Loans - Others>1 year-EURO-BB,12000,10,,0,0,0
12266,Substandard Loans - Others>1 year,12000,10,,0,0,0
12267,Substandard Loans - Others>1 year-THB-BB,12000,10,,0,0,0
12268,Substandard Loans - Related Party>1 year - Shareholders,12000,10,,0,0,0
12269,Substandard Loans - Related Party>1 year - Shareholders-KHR-BB,12000,10,,0,0,0
12270,Substandard Loans - Related Party>1 year - Shareholders,12000,10,,0,0,0
12271,Substandard Loans - Related Party>1 year - Shareholders-USD-BB,12000,10,,0,0,0
12272,Substandard Loans - Related Party>1 year - Shareholders,12000,10,,0,0,0
12273,Substandard Loans - Related Party>1 year - Shareholders-EURO-BB,12000,10,,0,0,0
12274,Substandard Loans - Related Party>1 year - Shareholders,12000,10,,0,0,0
12275,Substandard Loans - Related Party>1 year - Shareholders-THB-BB,12000,10,,0,0,0
12276,Substandard Loans - Related Party>1 year - Managers,12000,10,,0,0,0
12277,Substandard Loans - Related Party>1 year - Managers-KHR-BB,12000,10,,0,0,0
12278,Substandard Loans - Related Party>1 year - Managers,12000,10,,0,0,0
12279,Substandard Loans - Related Party>1 year - Managers-USD-BB,12000,10,,0,0,0
12280,Substandard Loans - Related Party>1 year - Managers,12000,10,,0,0,0
12281,Substandard Loans - Related Party>1 year - Managers-EURO-BB,12000,10,,0,0,0
12282,Substandard Loans - Related Party>1 year - Managers,12000,10,,0,0,0
12283,Substandard Loans - Related Party>1 year - Managers-THB-BB,12000,10,,0,0,0
12284,Substandard Loans - Related Party>1 year - Employees,12000,10,,0,0,0
12285,Substandard Loans - Related Party>1 year - Employees-KHR-BB,12000,10,,0,0,0
12286,Substandard Loans - Related Party>1 year - Employees,12000,10,,0,0,0
12287,Substandard Loans - Related Party>1 year - Employees-USD,12000,10,,0,0,0
12288,Substandard Loans - Related Party>1 year - Employees-USD-BB,12000,10,,0,0,0
12289,Substandard Loans - Related Party>1 year - Employees-USD-BB,12000,10,,0,0,0
12290,Substandard Loans - Related Party>1 year - Employees,12000,10,,0,0,0
12291,Substandard Loans - Related Party>1 year - Employees-EURO-BB,12000,10,,0,0,0
12292,Substandard Loans - Related Party>1 year - Employees,12000,10,,0,0,0
12293,Substandard Loans - Related Party>1 year - Employees-THB,12000,10,,0,0,0
12294,Substandard Loans - Related Party>1 year - Employees-THB-BB,12000,10,,0,0,0
12295,Substandard Loans - Related Party>1 year - Employees-THB-BB,12000,10,,0,0,0
12296,Substandard Loans - Related Party>1 year - External Auditors,12000,10,,0,0,0
12297,Substandard Loans - Related Party>1 year - External Auditors-KHR-BB,12000,10,,0,0,0
12298,Substandard Loans - Related Party>1 year - External Auditors,12000,10,,0,0,0
12299,Substandard Loans - Related Party>1 year - External Auditors-USD-BB,12000,10,,0,0,0
12300,Substandard Loans - Related Party>1 year - External Auditors,12000,10,,0,0,0
12301,Substandard Loans - Related Party>1 year - External Auditors-EURO-BB,12000,10,,0,0,0
12302,Substandard Loans - Related Party>1 year - External Auditors,12000,10,,0,0,0
12303,Substandard Loans - Related Party>1 year - External Auditors-THB-BB,12000,10,,0,0,0
12304,Doubtful Loans - Groups<=1 year,12000,10,,0,0,0
13000,Doubtful Loans - Groups<=1 year-KHR-BB,0,10,,0,0,0
13001,Doubtful Loans - Groups<=1 year,13000,10,,0,0,0
13002,Doubtful Loans - Groups<=1 year-USD-BB,13000,10,,0,0,0
13003,Doubtful Loans - Groups<=1 year,13000,10,,0,0,0
13004,Doubtful Loans - Groups<=1 year-EURO-BB,13000,10,,0,0,0
13005,Doubtful Loans - Groups<=1 year,13000,10,,0,0,0
13006,Doubtful Loans - Groups<=1 year-THB-BB,13000,10,,0,0,0
13007,Doubtful Loans - Individuals<=1 year-KHR,13000,10,,0,0,0
13008,Doubtful Loans - Individuals<=1 year-KHR-BB,13000,10,,0,0,0
13009,Doubtful Loans - Individuals<=1 year-USD,13000,10,,0,0,0
13010,Doubtful Loans - Women Loan>1 year-USD,13000,10,,0,0,0
13011,Doubtful Loans - Motorcycle Loan <=1Year-USD,13000,10,,0,0,0
13012,Doubtful Loans - Mobile Phone Loan <=1Year-USD,13000,10,,0,0,0
13013,Doubtful Loans - Electronices Loan <=1Year-USD,13000,10,,0,0,0
13014,Doubtful Loans - Furnitures Loan <=1Year-USD,13000,10,,0,0,0
13015,Doubtful Loans - Home Appliance Loan <=1Year-USD,13000,10,,0,0,0
13016,Doubtful Loans - Personal Loan <=1Year-USD,13000,10,,0,0,0
13017,Doubtful Loans - Quick Loan <=1Year-USD,13000,10,,0,0,0
13018,Doubtful Loans - Education Loan>1 year-USD,13000,10,,0,0,0
13019,Doubtful Loans - Individuals<=1 year-USD-BB,13000,10,,0,0,0
13020,Doubtful Loans - Women Loan>1 year-USD-BB,13000,10,,0,0,0
13021,Doubtful Loans - Motorcycle Loan <=1Year-USD-BB,13000,10,,0,0,0
13022,Doubtful Loans - Mobile Phone Loan <=1Year-USD-BB,13000,10,,0,0,0
13023,Doubtful Loans - Electronices Loan <=1Year-USD-BB,13000,10,,0,0,0
13024,Doubtful Loans - Furnitures Loan <=1Year-USD-BB,13000,10,,0,0,0
13025,Doubtful Loans - Home Appliance Loan <=1Year-USD-BB,13000,10,,0,0,0
13026,Doubtful Loans - Personal Loan <=1Year-USD-BB,13000,10,,0,0,0
13027,Doubtful Loans - Quick Loan <=1Year-USD-BB,13000,10,,0,0,0
13028,Doubtful Loans - Education Loan>1 year-USD-BB,13000,10,,0,0,0
13029,Doubtful Loans - Individuals<=1 year,13000,10,,0,0,0
13030,Doubtful Loans - Individuals<=1 year-EURO-BB,13000,10,,0,0,0
13031,Doubtful Loans - Individuals<=1 year-THB,13000,10,,0,0,0
13032,Doubtful Loans - Women Loan<=1 year-THB,13000,10,,0,0,0
13033,Doubtful Loans - Motorcycle Loan <=1Year-THB,13000,10,,0,0,0
13034,Doubtful Loans - Mobile Phone Loan <=1Year-THB,13000,10,,0,0,0
13035,Doubtful Loans - Electronices Loan <=1Year-THB,13000,10,,0,0,0
13036,Doubtful Loans - Furnitures Loan <=1Year-THB,13000,10,,0,0,0
13037,Doubtful Loans - Home Appliance Loan <=1Year-THB,13000,10,,0,0,0
13038,Doubtful Loans - Personal Loan <=1Year-THB,13000,10,,0,0,0
13039,Doubtful Loans - Quick Loan <=1Year-THB,13000,10,,0,0,0
13040,Doubtful Loans - Education Loan<=1 year-THB,13000,10,,0,0,0
13041,Doubtful Loans - Individuals<=1 year-THB-BB,13000,10,,0,0,0
13042,Doubtful Loans - Women Loan<=1 year-THB-BB,13000,10,,0,0,0
13043,Doubtful Loans - Motorcycle Loan <=1Year-THB-BB,13000,10,,0,0,0
13044,Doubtful Loans - Mobile Phone Loan <=1Year-THB-BB,13000,10,,0,0,0
13045,Doubtful Loans - Electronices Loan <=1Year-THB-BB,13000,10,,0,0,0
13046,Doubtful Loans - Furnitures Loan <=1Year-THB-BB,13000,10,,0,0,0
13047,Doubtful Loans - Home Appliance Loan <=1Year-THB-BB,13000,10,,0,0,0
13048,Doubtful Loans - Personal Loan <=1Year-THB-BB,13000,10,,0,0,0
13049,Doubtful Loans - Quick Loan <=1Year-THB-BB,13000,10,,0,0,0
13050,Doubtful Loans - Education Loan<=1 year-THB-BB,13000,10,,0,0,0
13051,Doubtful Loans - Enterprises<=1 year,13000,10,,0,0,0
13052,Doubtful Loans - Enterprises<=1 year-KHR-BB,13000,10,,0,0,0
13053,Doubtful Loans - Enterprises<=1 year,13000,10,,0,0,0
13054,Doubtful Loans - Enterprises<=1 year-USD-BB,13000,10,,0,0,0
13055,Doubtful Loans - Enterprises<=1 year,13000,10,,0,0,0
13056,Doubtful Loans - Enterprises<=1 year-EURO-BB,13000,10,,0,0,0
13057,Doubtful Loans - Enterprises<=1 year,13000,10,,0,0,0
13058,Doubtful Loans - Enterprises<=1 year-THB-BB,13000,10,,0,0,0
13059,Doubtful Loans - Others<=1 year,13000,10,,0,0,0
13060,Doubtful Loans - Others<=1 year-KHR-BB,13000,10,,0,0,0
13061,Doubtful Loans - Others<=1 year,13000,10,,0,0,0
13062,Doubtful Loans - Others<=1 year-USD-BB,13000,10,,0,0,0
13063,Doubtful Loans - Others<=1 year,13000,10,,0,0,0
13064,Doubtful Loans - Others<=1 year-EURO-BB,13000,10,,0,0,0
13065,Doubtful Loans - Others<=1 year,13000,10,,0,0,0
13066,Doubtful Loans - Others<=1 year-THB-BB,13000,10,,0,0,0
13067,Doubtful Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13068,Doubtful Loans - Related Party<=1 year - Shareholders-KHR-BB,13000,10,,0,0,0
13069,Doubtful Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13070,Doubtful Loans - Related Party<=1 year - Shareholders-USD-BB,13000,10,,0,0,0
13071,Doubtful Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13072,Doubtful Loans - Related Party<=1 year - Shareholders-EURO-BB,13000,10,,0,0,0
13073,Doubtful Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13074,Doubtful Loans - Related Party<=1 year - Shareholders-THB-BB,13000,10,,0,0,0
13075,Doubtful Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13076,Doubtful Loans - Related Party<=1 year - Managers-KHR-BB,13000,10,,0,0,0
13077,Doubtful Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13078,Doubtful Loans - Related Party<=1 year - Managers-USD-BB,13000,10,,0,0,0
13079,Doubtful Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13080,Doubtful Loans - Related Party<=1 year - Managers-EURO-BB,13000,10,,0,0,0
13081,Doubtful Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13082,Doubtful Loans - Related Party<=1 year - Managers-THB-BB,13000,10,,0,0,0
13083,Doubtful Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13084,Doubtful Loans - Related Party<=1 year - Employees-KHR-BB,13000,10,,0,0,0
13085,Doubtful Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13086,Doubtful Loans - Related Party<=1 year - Employees-USD,13000,10,,0,0,0
13087,Doubtful Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13088,Doubtful Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13089,Doubtful Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13090,Doubtful Loans - Related Party<=1 year - Employees-EURO-BB,13000,10,,0,0,0
13091,Doubtful Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13092,Doubtful Loans - Related Party<=1 year - Employees-THB,13000,10,,0,0,0
13093,Doubtful Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13094,Doubtful Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13095,Doubtful Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13096,Doubtful Loans - Related Party<=1 year - External Auditors-KHR-BB,13000,10,,0,0,0
13097,Doubtful Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13098,Doubtful Loans - Related Party<=1 year - External Auditors-USD-BB,13000,10,,0,0,0
13099,Doubtful Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13100,Doubtful Loans - Related Party<=1 year - External Auditors-EURO-BB,13000,10,,0,0,0
13101,Doubtful Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13102,Doubtful Loans - Related Party<=1 year - External Auditors-THB-BB,13000,10,,0,0,0
13103,Doubtful Loans - Groups>1 year,13000,10,,0,0,0
13104,Doubtful Loans - Groups>1 year-KHR-BB,13000,10,,0,0,0
13105,Doubtful Loans - Groups>1 year,13000,10,,0,0,0
13106,Doubtful Loans - Groups>1 year-USD-BB,13000,10,,0,0,0
13107,Doubtful Loans - Groups>1 year,13000,10,,0,0,0
13108,Doubtful Loans - Groups>1 year-EURO-BB,13000,10,,0,0,0
13109,Doubtful Loans - Groups>1 year,13000,10,,0,0,0
13110,Doubtful Loans - Groups>1 year-THB-BB,13000,10,,0,0,0
13111,Doubtful Loans - Individuals>1 year,13000,10,,0,0,0
13112,Doubtful Loans - Individuals>1 year-KHR-BB,13000,10,,0,0,0
13113,Doubtful Loans - Individuals>1 year-USD,13000,10,,0,0,0
13114,Doubtful Loans - Education Loan>1 year-USD,13000,10,,0,0,0
13115,Doubtful Loans - Women Loan>1 year-USD,13000,10,,0,0,0
13116,Doubtful Loans - Motorcycle Loan >1Year-USD,13000,10,,0,0,0
13117,Doubtful Loans - Mobile Phone Loan >1Year-USD,13000,10,,0,0,0
13118,Doubtful Loans - Electronices Loan >1Year-USD,13000,10,,0,0,0
13119,Doubtful Loans - Furnitures Loan >1Year-USD,13000,10,,0,0,0
13120,Doubtful Loans - Home Appliance Loan >1Year-USD,13000,10,,0,0,0
13121,Doubtful Loans - Personal Loan >1Year-USD,13000,10,,0,0,0
13122,Doubtful Loans - Quick Loan >1Year-USD,13000,10,,0,0,0
13123,Doubtful Loans - Individuals>1 year-USD-BB,13000,10,,0,0,0
13124,Doubtful Loans - Education Loan>1 year-USD-BB,13000,10,,0,0,0
13125,Doubtful Loans - Women Loan>1 year-USD-BB,13000,10,,0,0,0
13126,Doubtful Loans - Motorcycle Loan >1Year-USD-BB,13000,10,,0,0,0
13127,Doubtful Loans - Mobile Phone Loan >1Year-USD-BB,13000,10,,0,0,0
13128,Doubtful Loans - Electronices Loan >1Year-USD-BB,13000,10,,0,0,0
13129,Doubtful Loans - Furnitures Loan >1Year-USD-BB,13000,10,,0,0,0
13130,Doubtful Loans - Home Appliance Loan >1Year-USD-BB,13000,10,,0,0,0
13131,Doubtful Loans - Personal Loan >1Year-USD-BB,13000,10,,0,0,0
13132,Doubtful Loans - Quick Loan >1Year-USD-BB,13000,10,,0,0,0
13133,Doubtful Loans - Individuals>1 year,13000,10,,0,0,0
13134,Doubtful Loans - Individuals>1 year-EURO-BB,13000,10,,0,0,0
13135,Doubtful Loans - Individuals>1 year-THB,13000,10,,0,0,0
13136,Doubtful Loans - Women Loan>1 year-THB,13000,10,,0,0,0
13137,Doubtful Loans - Motorcycle Loan >1Year-THB,13000,10,,0,0,0
13138,Doubtful Loans - Mobile Phone Loan >1Year-THB,13000,10,,0,0,0
13139,Doubtful Loans - Electronices Loan >1Year-THB,13000,10,,0,0,0
13140,Doubtful Loans - Furnitures Loan >1Year-THB,13000,10,,0,0,0
13141,Doubtful Loans - Home Appliance Loan >1Year-THB,13000,10,,0,0,0
13142,Doubtful Loans - Personal Loan >1Year-THB,13000,10,,0,0,0
13143,Doubtful Loans - Quick Loan >1Year-THB,13000,10,,0,0,0
13144,Doubtful Loans - Education Loan>1 year-THB,13000,10,,0,0,0
13145,Doubtful Loans - Individuals>1 year-THB-BB,13000,10,,0,0,0
13146,Doubtful Loans - Women Loan>1 year-THB-BB,13000,10,,0,0,0
13147,Doubtful Loans - Motorcycle Loan >1Year-THB-BB,13000,10,,0,0,0
13148,Doubtful Loans - Mobile Phone Loan >1Year-THB-BB,13000,10,,0,0,0
13149,Doubtful Loans - Electronices Loan >1Year-THB-BB,13000,10,,0,0,0
